"","obs","F1","F2","F3"
"19",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-0.118865894138241,-0.118865894138241,-0.118865894138241
"20",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),0.347005011278184,0.347005011278184,0.347005011278184
"21",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),0.905165896802561,0.905165896802561,0.905165896802561
"22",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),0.3310310778201,0.3310310778201,0.3310310778201
"23",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-0.0838687253760355,-0.0838687253760355,-0.0838687253760355
"24",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-0.779282103938807,-0.779282103938807,-0.779282103938807
"25",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-1.7681098078739,-1.7681098078739,-1.7681098078739
"26",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-0.12162186420061,-0.12162186420061,-0.12162186420061
"27",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-0.0964377298512599,-0.0964377298512599,-0.0964377298512599
"28",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),0.430011927931862,0.430011927931862,0.430011927931862
"29",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),1.29915321552139,1.29915321552139,1.29915321552139
"30",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),0.246525095169409,0.246525095169409,0.246525095169409
"31",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),1.45907896656466,1.45907896656466,1.45907896656466
"32",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-1.41888153074109,-1.41888153074109,-1.41888153074109
"33",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),1.11433286140218,1.11433286140218,1.11433286140218
"34",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-1.54954320471993,-1.54954320471993,-1.54954320471993
"35",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),0.957556594906116,0.957556594906116,0.957556594906116
"36",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),0.666358065425483,0.666358065425483,0.666358065425483
"37",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),1.3493581102837,1.3493581102837,1.3493581102837
"38",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),1.83281030538239,1.83281030538239,1.83281030538239
"39",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-1.2018466242514,-1.2018466242514,-1.2018466242514
"40",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),1.28251152533689,1.28251152533689,1.28251152533689
"41",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),0.872676546669331,0.872676546669331,0.872676546669331
"42",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),0.218125361961708,0.218125361961708,0.218125361961708
"43",c(43, 42, 41, 38, 37, 36, 35, 34, 32, 31, 30, 29, 28, 26, 25, 22, 20, 19, 18, 14, 13, 12, 9, 7, 8, 6, 4, 3, 2, 1, 5, 11, 15, 16, 17, 21, 23, 24, 33, 40, 27, 39, 10),-0.489932197544521,-0.489932197544521,-0.489932197544521
